Gene ID,Gene Name,Score(d),Fold Change,q-value(%)
g517,ENSG00000196189.8,108.9,2.397,0
g2583,ENSG00000124762.9,108.75,1.943,0
g6341,ENSG00000141522.7,108.75,7.065,0
g7674,ENSG00000227766.1,108.7,9.672,0
g4688,ENSG00000265072.1,108.65,5.062,0
g167,ENSG00000060688.8,108.6,8.698,0
g3718,ENSG00000229001.1,108.6,3.071,0
g375,ENSG00000134186.7,108.55,2.236,0
g1497,ENSG00000068028.13,108.55,6.573,0
g7310,ENSG00000100345.16,108.55,2.458,0
g3621,ENSG00000197070.9,108.35,6.02,0
g7319,ENSG00000100060.13,108.35,6.945,0
g2932,ENSG00000189077.6,108.25,6.376,0
g3131,ENSG00000147443.8,108.25,28.421,0
g1095,ENSG00000136718.5,108.15,3.788,0
g5316,ENSG00000103994.12,108.1,4.199,0
g132,ENSG00000198830.6,108.05,1.521,0
g2691,ENSG00000135596.13,108.05,26.998,0
g1161,ENSG00000115935.12,108,2.68,0
g1162,ENSG00000237798.1,108,2191531238.501,0
g6314,ENSG00000184640.13,108,3.855,0
g1498,ENSG00000114388.8,107.95,8.59,0
g1850,ENSG00000174125.3,107.95,4.434,0
g5857,ENSG00000141252.15,107.9,4.243,0
g6678,ENSG00000007080.6,107.85,7.6,0
g1309,ENSG00000184182.14,107.75,3.947,0
g6302,ENSG00000182473.16,107.75,3.677,0
g6254,ENSG00000267009.2,107.65,5.905,0
g3843,ENSG00000148842.13,107.6,2.387,0
g65,ENSG00000116786.7,107.3,9.512,0
g5458,ENSG00000140497.12,107.15,3.872,0
g7504,ENSG00000147065.12,107.1,3.64,0
g6475,ENSG00000133313.10,107.05,6.452,0
g6825,ENSG00000105402.3,106.95,2.106,0
g7324,ENSG00000189060.4,106.85,22.856,0
g1015,ENSG00000115525.12,106.8,2.738,0
g2372,ENSG00000134516.11,106.8,2.492,0
g5548,ENSG00000261505.1,106.8,3.964,0
g5293,ENSG00000266205.1,106.75,3.127,0
g6552,ENSG00000133246.7,106.65,6.429,0
g4147,ENSG00000149792.4,106.6,15.271,0
g5571,ENSG00000103426.8,106.6,18.621,0
g732,ENSG00000181218.4,106.55,1022714578.501,0
g7258,ENSG00000222585.1,106.55,3335449224.153,0
g5010,ENSG00000100949.10,106.5,5.215,0
g4127,ENSG00000168439.12,106.45,9.251,0
g2368,ENSG00000038274.12,106.4,3.529,0
g5292,ENSG00000259904.1,106.35,3.546,0
g6082,ENSG00000265784.1,106.35,3.047,0
g1322,ENSG00000006607.9,106.3,3.826,0
g6244,ENSG00000214176.5,106.3,3.918,0
g7592,ENSG00000089820.11,106.3,591593301.8,0
g4998,ENSG00000259529.1,106.25,1.974,0
g5861,ENSG00000177370.4,106.25,4.071,0
g5620,ENSG00000103528.12,106.2,736186679.709,0
g6270,ENSG00000231027.1,106.15,5.181,0
g4173,ENSG00000174744.9,106.1,6.041,0
g6109,ENSG00000141699.6,106.1,2036582615.346,0
g462,ENSG00000159352.11,106.05,2.01,0
g6340,ENSG00000262413.1,106,3.749,0
g6725,ENSG00000105220.10,106,1.744,0
g3611,ENSG00000165688.7,105.75,7.204,0
g4079,ENSG00000110079.12,105.65,5.082,0
g5772,ENSG00000141086.13,105.65,13.4,0
g201,ENSG00000054116.7,105.55,3.237,0
g92,ENSG00000244038.5,105.45,1.99,0
g6618,ENSG00000105612.4,105.4,9.646,0
g2751,ENSG00000135604.9,105.35,4.908,0
g7230,ENSG00000241973.6,105.35,2.013,0
g5045,ENSG00000259083.1,105.2,5.044,0
g570,ENSG00000143252.10,105.05,3.95,0
g3736,ENSG00000269926.1,105,4.512,0
g4502,ENSG00000139624.8,105,5.55,0
g7293,ENSG00000100100.8,105,9.247,0
g1902,ENSG00000138757.10,104.95,3.098,0
g3735,ENSG00000168209.4,104.9,5.601,0
g6346,ENSG00000169689.10,104.85,2.972,0
g7470,ENSG00000229145.1,104.8,4.981,0
g5416,ENSG00000180304.10,104.75,2.158,0
g382,ENSG00000031698.8,104.7,1.724,0
g3890,ENSG00000120008.11,104.7,2.318,0
g5996,ENSG00000108591.5,104.65,5.289,0
g6154,ENSG00000108465.10,104.6,2.528,0
g5397,ENSG00000259238.1,104.45,6.002,0
g3356,ENSG00000104522.11,104.35,11.387,0
g5255,ENSG00000197102.6,104.35,2.22,0
g269,ENSG00000159592.6,104.3,2.309,0
g6858,ENSG00000269179.1,104.25,3280673190.513,0
g6643,ENSG00000127507.13,104.15,2.196,0
g3367,ENSG00000183784.5,104.05,4.757,0
g6060,ENSG00000198783.4,103.95,6.336,0
g1407,ENSG00000182973.14,103.9,5.657,0
g6446,ENSG00000154832.10,103.9,5.24,0
g6569,ENSG00000266978.1,103.9,6.009,0
g6286,ENSG00000125447.12,103.85,2.903,0
g4172,ENSG00000174851.10,103.8,11.246,0
g7273,ENSG00000100296.9,103.8,6.48,0
g5686,ENSG00000089280.14,103.75,5.07,0
g6781,ENSG00000167578.12,103.75,1853735212.685,0
g4710,ENSG00000139436.16,103.5,6.086,0
g5988,ENSG00000239203.1,103.5,13.714,0
g6691,ENSG00000105700.6,103.45,1.981,0
g7038,ENSG00000101347.7,103.35,2.977,0
g2504,ENSG00000112763.11,103.3,3.201,0
g1403,ENSG00000153551.9,103.25,1.442,0
g5545,ENSG00000086504.11,103.25,9.975,0
g5143,ENSG00000100650.11,103.05,2.265,0
g5941,ENSG00000161955.12,103.05,2.22,0
g3619,ENSG00000188229.5,102.95,2.197,0
g3456,ENSG00000235298.1,102.8,2.15,0
g6780,ENSG00000268975.1,102.75,2096289846.384,0
g3537,ENSG00000119403.9,102.7,5.234,0
g7282,ENSG00000100029.13,102.7,10.484,0
g6775,ENSG00000167565.8,102.65,4.549,0
g5822,ENSG00000065427.10,102.55,1.821,0
g958,ENSG00000115946.3,102.5,16.035,0
g24,ENSG00000157873.13,102.35,4.03,0
g6111,ENSG00000108799.8,102.3,8.408,0
g6969,ENSG00000125868.11,102.3,2.565,0
g7207,ENSG00000184900.11,102.25,3.725,0
g268,ENSG00000132780.12,102.2,5.847,0
g3100,ENSG00000013374.11,102.2,3.23,0
g6612,ENSG00000095059.11,102.2,2.246,0
g109,ENSG00000011009.6,102.15,14.305,0
g1455,ENSG00000114648.7,102.15,2.974,0
g7412,ENSG00000100299.13,102.15,6.386,0
g5455,ENSG00000179335.14,102.1,3.351,0
g6116,ENSG00000131467.6,102.05,5.035,0
g2110,ENSG00000237705.1,102,4.12,0
g1023,ENSG00000153561.8,101.95,2.508,0
g6139,ENSG00000184922.9,101.95,4.695,0
g6348,ENSG00000169727.8,101.95,14.963,0
g3673,ENSG00000095787.17,101.9,2.785,0
g4082,ENSG00000110108.5,101.9,11.755,0
g5549,ENSG00000103024.3,101.85,5.518,0
g1366,ENSG00000154767.10,101.8,6.472,0
g5559,ENSG00000185883.6,101.8,3.221,0
g5730,ENSG00000261270.1,101.8,2405827006.643,0
g7317,ENSG00000255594.1,101.8,1.735,0
g181,ENSG00000116478.7,101.7,3.974,0
g679,ENSG00000117280.8,101.7,5.529,0
g4270,ENSG00000109861.11,101.7,1.87,0
g3872,ENSG00000165806.15,101.65,2.642,0
g4314,ENSG00000231611.1,101.65,3.8,0
g56,ENSG00000116688.12,101.55,6.065,0
g6641,ENSG00000131355.10,101.5,2.207,0
g5872,ENSG00000132383.7,101.45,7.901,0
g3007,ENSG00000005483.15,101.4,2.524,0
g5678,ENSG00000103549.17,101.4,5.858,0
g6360,ENSG00000176845.8,101.35,5.245,0
g4645,ENSG00000058272.11,101.3,1.742,0
g6404,ENSG00000264817.1,101.15,17.916,0
g6702,ENSG00000254901.3,101.15,4.668,0
g6854,ENSG00000142546.9,101.15,6.683,0
g704,ENSG00000136628.13,101.1,8.795,0
g2515,ENSG00000225864.1,101.1,3.602,0
g3256,ENSG00000076641.4,101.1,2.285,0
g6824,ENSG00000268061.1,101.1,2.768,0
g1300,ENSG00000144524.13,101,10.075,0
g7478,ENSG00000078061.8,101,3.589,0
g814,ENSG00000162976.8,100.95,4.282,0
g5270,ENSG00000184990.8,100.9,4.865,0
g1310,ENSG00000258984.1,100.85,4.001,0
g550,ENSG00000026751.12,100.8,3.819,0
g3925,ENSG00000177830.13,100.75,16.403,0
g4335,ENSG00000245385.2,100.75,3624342727.442,0
g3582,ENSG00000148335.10,100.7,3.671,0
g793,ENSG00000255767.1,100.65,4.816,0
g5731,ENSG00000261114.1,100.65,2223443398.254,0
g6562,ENSG00000127452.4,100.6,5.065,0
g554,ENSG00000215845.6,100.55,3.737,0
g3743,ENSG00000182180.9,100.55,6.441,0
g3804,ENSG00000171314.8,100.55,2.531,0
g3527,ENSG00000136875.8,100.45,3.211,0
g5943,ENSG00000161960.10,100.45,1.482,0
g1473,ENSG00000221883.2,100.35,2.494,0
g5777,ENSG00000261864.1,100.35,2.881,0
g2186,ENSG00000113441.11,100.3,3.635,0
g6322,ENSG00000055483.15,100.3,2.006,0
g5271,ENSG00000258430.1,100.25,2842621747.229,0
g3028,ENSG00000135269.13,100.05,1.771,0
g3636,ENSG00000048740.13,99.9,1.732,0.011
g4709,ENSG00000139437.13,99.8,3.055,0.011
g564,ENSG00000158864.8,99.7,2.248,0.02
g6808,ENSG00000007255.6,99.7,3.393,0.02
g5103,ENSG00000032219.14,99.65,2.146,0.02
g2555,ENSG00000204256.8,99.6,2.815,0.02
g6857,ENSG00000213024.6,99.6,2.928,0.02
g996,ENSG00000115318.7,99.55,13.684,0.02
g5798,ENSG00000260537.1,99.55,4.155,0.02
g6445,ENSG00000141644.13,99.55,709670048.479,0.02
g5987,ENSG00000187688.10,99.35,5.83,0.02
g1916,ENSG00000152795.13,99.3,1.616,0.02
g3366,ENSG00000182307.8,99.25,1908916139.758,0.02
g1639,ENSG00000183624.9,99.2,3.601,0.02
g835,ENSG00000213699.4,98.95,3.781,0.02
g852,ENSG00000163798.9,98.95,5.491,0.02
g1794,ENSG00000145016.9,98.95,3.064,0.02
g3006,ENSG00000239569.2,98.9,2.767,0.02
g487,ENSG00000143612.14,98.8,1.93,0.02
g3322,ENSG00000136986.5,98.8,2.622,0.02
g4066,ENSG00000211450.5,98.75,2.458,0.02
g7250,ENSG00000258555.2,98.75,3.35,0.02
g263,ENSG00000132781.13,98.7,6.453,0.02
g4492,ENSG00000181929.7,98.7,3.519,0.02
g5769,ENSG00000102974.10,98.7,1436669039.919,0.02
g5677,ENSG00000156873.11,98.65,6.993,0.02
g3540,ENSG00000119396.6,98.6,3.821,0.02
g3628,ENSG00000067082.10,98.6,2.093,0.02
g2540,ENSG00000204356.7,98.4,4.262,0.02
g5599,ENSG00000140694.12,98.4,4.468,0.02
g7044,ENSG00000132792.14,98.4,2.115,0.02
g399,ENSG00000273221.1,98.3,6.096,0.02
g2535,ENSG00000204422.7,98.3,3.178,0.02
g1179,ENSG00000115232.9,98.25,3.677,0.02
g7037,ENSG00000101342.5,98.25,2.62,0.02
g6533,ENSG00000205744.5,98.2,7.269,0.02
g7571,ENSG00000240143.1,98.15,1.987,0.02
g6594,ENSG00000187266.9,98.1,2271572917.002,0.02
g541,ENSG00000258465.2,98.05,2.684,0.02
g4615,ENSG00000175782.8,98.05,887389952.199,0.02
g5074,ENSG00000186469.4,98.05,2.905,0.02
g1504,ENSG00000164081.8,98,3.864,0.02
g2780,ENSG00000164691.12,98,2.113,0.02
g7233,ENSG00000099942.8,98,4.636,0.02
g5693,ENSG00000069329.11,97.9,1.991,0.02
g5764,ENSG00000159713.6,97.9,4.923,0.02
g5801,ENSG00000103051.14,97.85,11.198,0.02
g6155,ENSG00000264701.1,97.85,2.627,0.02
g436,ENSG00000117289.7,97.8,2.799,0.02
g6856,ENSG00000126457.16,97.8,16.675,0.02
g7406,ENSG00000177989.9,97.8,3.435,0.02
g6159,ENSG00000159202.13,97.4,2.15,0.02
g6327,ENSG00000171298.8,97.35,8.2,0.02
g688,ENSG00000009790.10,97.3,2.673,0.02
g5444,ENSG00000140332.11,97.3,2.38,0.02
g6576,ENSG00000221566.1,97.25,4.733,0.02
g6978,ENSG00000125821.7,97.25,2129010143.438,0.02
g2612,ENSG00000137207.7,97.2,2.081,0.02
g4163,ENSG00000172500.8,97.2,2.001,0.02
g4195,ENSG00000167792.7,97.2,6.024,0.02
g4388,ENSG00000111652.5,97.2,3.518,0.02
g1513,ENSG00000163930.5,97.15,5.421,0.02
g3696,ENSG00000012779.6,97.15,2.886,0.02
g649,ENSG00000081237.14,97.1,1.786,0.02
g3492,ENSG00000106785.10,97.1,3.936,0.02
g2777,ENSG00000092820.13,97.05,1.894,0.02
g4130,ENSG00000256116.1,97.05,4.257,0.02
g2388,ENSG00000113749.5,96.9,10.967,0.02
g6922,ENSG00000130726.7,96.9,6.515,0.02
g5577,ENSG00000256599.1,96.85,14.301,0.02
g7522,ENSG00000094841.9,96.75,6.448,0.02
g6131,ENSG00000186566.7,96.6,2.969,0.02
g4240,ENSG00000137486.12,96.55,4.771,0.02
g946,ENSG00000169764.10,96.45,2.785,0.02
g3596,ENSG00000107263.14,96.45,2.216,0.02
g3919,ENSG00000142089.11,96.3,1.66,0.02
g5313,ENSG00000103978.11,96.3,1.964,0.02
g2404,ENSG00000196923.9,96.25,4.62,0.02
g1304,ENSG00000168918.9,96.2,2.552,0.02
g4338,ENSG00000154127.5,96.15,14.485,0.02
g2584,ENSG00000198663.12,96.1,2.419,0.02
g5558,ENSG00000260272.1,96.1,3.314,0.02
g5942,ENSG00000265500.1,96.1,1.603,0.02
g2271,ENSG00000031003.6,96.05,5.94,0.02
g4110,ENSG00000162231.9,96.05,2.039,0.02
g1795,ENSG00000216042.1,96,3.648,0.02
g204,ENSG00000196182.6,95.95,6.161,0.02
g632,ENSG00000198860.7,95.95,2596022535.584,0.02
g1202,ENSG00000144381.12,95.95,2.559,0.02
g5850,ENSG00000167522.10,95.95,6.045,0.02
g6167,ENSG00000121067.13,95.95,4.227,0.02
g126,ENSG00000236782.1,95.9,22.64,0.02
g224,ENSG00000226438.1,95.9,8.063,0.02
g5994,ENSG00000133027.13,95.85,15.403,0.02
g4796,ENSG00000150977.9,95.8,2.437,0.02
g6121,ENSG00000188554.9,95.8,8.796,0.02
g1404,ENSG00000091317.7,95.75,1.499,0.02
g4553,ENSG00000111540.11,95.7,4.851,0.02
g6333,ENSG00000214087.4,95.65,815643494.141,0.02
g1749,ENSG00000161203.9,95.55,1.347,0.02
g2814,ENSG00000106305.5,95.55,2.785,0.02
g6843,ENSG00000104872.6,95.45,4.533,0.02
g4187,ENSG00000175505.9,95.4,37.793,0.02
g3182,ENSG00000169499.10,95.25,3.356,0.02
g2527,ENSG00000232810.3,95.2,1363047095.411,0.02
g2550,ENSG00000204264.4,95.2,2.021,0.02
g1699,ENSG00000163655.11,95.1,3.022,0.02
g6687,ENSG00000130520.6,95.1,9.778,0.02
g2049,ENSG00000073578.12,95.05,2.603,0.02
g5483,ENSG00000166557.8,95.05,5.498,0.02
g992,ENSG00000115282.15,94.9,13.561,0.02
g524,ENSG00000163468.10,94.85,2.82,0.02
g7402,ENSG00000268427.1,94.85,7877337528.02,0.02
g1491,ENSG00000182179.6,94.8,3.215,0.02
g4748,ENSG00000135108.10,94.8,5.321,0.02
g4751,ENSG00000089220.4,94.8,2.343,0.02
g6403,ENSG00000101773.12,94.8,3.459,0.02
g2918,ENSG00000126522.12,94.75,4.604,0.02
g5704,ENSG00000155393.8,94.75,7.363,0.02
g6530,ENSG00000125656.4,94.75,7.494,0.02
g5009,ENSG00000092330.11,94.7,2.573,0.02
g2040,ENSG00000164305.13,94.65,3.025,0.02
g6514,ENSG00000105248.11,94.65,1260925232.084,0.02
g6993,ENSG00000088356.4,94.6,2596125949.711,0.02
g603,ENSG00000076321.6,94.55,5.786,0.02
g4024,ENSG00000254577.1,94.55,5.613,0.02
g7231,ENSG00000099940.7,94.45,4.66,0.02
g6294,ENSG00000266714.2,94.4,6.945,0.02
g6793,ENSG00000160570.9,94.4,3.748,0.02
g2838,ENSG00000122591.7,94.35,6.711,0.02
g7251,ENSG00000128271.15,94.25,3.435,0.03
g439,ENSG00000117362.8,94.15,5.238,0.03
g4701,ENSG00000075856.7,94.1,4.251,0.03
g7435,ENSG00000102054.13,94.1,5.237,0.03
g3449,ENSG00000134996.11,94.05,2.383,0.03
g5594,ENSG00000122299.7,94.05,3.95,0.03
g1318,ENSG00000115677.12,93.9,2.624,0.03
g7075,ENSG00000100982.7,93.9,2.397,0.03
g521,ENSG00000198952.7,93.85,2.767,0.038
g1493,ENSG00000004534.10,93.85,2.032,0.038
g7476,ENSG00000102225.11,93.8,7.484,0.038
g5214,ENSG00000015133.14,93.7,3.579,0.038
g5733,ENSG00000172775.12,93.7,2.392,0.038
g6821,ENSG00000197405.3,93.7,2.114,0.038
g3040,ENSG00000106348.12,93.65,25.477,0.038
g4875,ENSG00000123200.12,93.6,3.558,0.038
g2990,ENSG00000078487.13,93.55,2.77,0.038
g71,ENSG00000055070.12,93.5,5.561,0.038
g6461,ENSG00000141682.11,93.5,3.753,0.038
g6106,ENSG00000068120.10,93.4,4.058,0.038
g988,ENSG00000204843.8,93.35,5.93,0.038
g7086,ENSG00000124228.10,93.3,5.665,0.038
g5257,ENSG00000080824.14,93.25,1.84,0.038
g5940,ENSG00000248871.1,93.25,1.999,0.038
g3215,ENSG00000254325.2,93.2,5.265,0.038
g6152,ENSG00000263798.1,93.15,2.709,0.038
g1344,ENSG00000214021.11,93.05,2.572,0.038
g2653,ENSG00000135317.8,93.05,1.982,0.038
g3573,ENSG00000119392.10,93.05,5.137,0.038
g4642,ENSG00000187109.9,93.05,1.577,0.038
g7349,ENSG00000100354.16,93.05,1.979,0.038
g3957,ENSG00000175390.8,93,3.747,0.038
g72,ENSG00000187144.7,92.95,4.461,0.038
g96,ENSG00000117298.10,92.95,3.57,0.038
g6765,ENSG00000128016.4,92.85,1.934,0.038
g6650,ENSG00000269243.1,92.8,2.328,0.038
g3907,ENSG00000130640.9,92.75,3.104,0.038
g5180,ENSG00000170345.5,92.7,1.657,0.038
g5809,ENSG00000140829.7,92.65,9.549,0.038
g5382,ENSG00000261771.1,92.6,2.57,0.038
g471,ENSG00000143436.6,92.5,2.926,0.038
g6337,ENSG00000215621.2,92.4,1162115512.234,0.038
g12,ENSG00000175756.9,92.3,6.223,0.038
g563,ENSG00000158850.10,92.3,5.322,0.038
g6797,ENSG00000268361.1,92.3,1651622303.424,0.038
g5855,ENSG00000267048.1,92.25,3517336354.834,0.038
g6162,ENSG00000167083.2,92.25,10.038,0.038
g4012,ENSG00000121691.4,92.2,1.669,0.038
g6238,ENSG00000108622.6,92.2,2.605,0.038
g7130,ENSG00000101152.6,92.2,4.21,0.038
g1875,ENSG00000145216.11,92.15,4.046,0.038
g6091,ENSG00000108349.10,92.15,4.575,0.038
g7275,ENSG00000100319.11,92.1,3.605,0.038
g5099,ENSG00000131966.9,91.85,2.926,0.038
g7405,ENSG00000025708.8,91.85,2.353,0.038
g1490,ENSG00000176095.7,91.8,7.389,0.038
g2752,ENSG00000152818.14,91.75,1.713,0.038
g7031,ENSG00000131043.7,91.7,3.449,0.038
g6201,ENSG00000213246.2,91.6,1.56,0.038
g1982,ENSG00000151466.7,91.5,3.958,0.038
g43,ENSG00000120948.11,91.45,2.584,0.038
g694,ENSG00000065600.8,91.4,5.836,0.038
g977,ENSG00000124357.8,91.4,1.973,0.038
g2245,ENSG00000170606.9,91.4,8.221,0.038
g5708,ENSG00000167208.10,91.4,2.589,0.038
g5939,ENSG00000239697.6,91.4,1.951,0.038
g4047,ENSG00000213619.5,91.35,4.684,0.038
g1453,ENSG00000160799.7,91.15,5.452,0.054
g6600,ENSG00000257355.1,91.15,3.358,0.054
g7386,ENSG00000138964.12,91.15,1.619,0.054
g2784,ENSG00000120438.7,91.1,2.159,0.054
g6869,ENSG00000105379.5,91.1,3.752,0.054
g4930,ENSG00000125304.8,91.05,1.95,0.054
g6043,ENSG00000266490.1,91.05,10.937,0.054
g4588,ENSG00000257342.1,91,1.984,0.054
g5563,ENSG00000131652.9,90.95,17.081,0.054
g6336,ENSG00000262660.1,90.95,6.557,0.054
g575,ENSG00000225217.1,90.9,1078359188.684,0.054
g3910,ENSG00000254536.1,90.75,17.371,0.054
g3092,ENSG00000155660.6,90.7,2.634,0.054
g4128,ENSG00000149781.8,90.7,2.973,0.054
g6910,ENSG00000171425.5,90.7,4.649,0.054
g495,ENSG00000160691.14,90.6,6.768,0.054
g1014,ENSG00000115523.12,90.45,18.637,0.054
g1810,ENSG00000087274.12,90.4,2.434,0.054
g6868,ENSG00000267984.1,90.4,3.707,0.054
g7444,ENSG00000123130.12,90.35,1.832,0.054
g1488,ENSG00000145022.4,90.25,4.833,0.054
g2506,ENSG00000146109.3,90.25,4.253,0.054
g428,ENSG00000134256.8,90.2,6.537,0.054
g4992,ENSG00000100889.7,90.2,14.04,0.054
g110,ENSG00000117308.10,90.1,19.983,0.054
g1638,ENSG00000181789.10,90.05,4.301,0.054
g5770,ENSG00000102977.9,90,831755760.374,0.054
g281,ENSG00000078618.15,89.95,2.339,0.054
g4045,ENSG00000165916.4,89.95,3.465,0.054
g3810,ENSG00000155256.13,89.9,5.783,0.054
g5954,ENSG00000179094.9,89.9,3.103,0.054
g7401,ENSG00000196576.10,89.9,8.531,0.054
g3548,ENSG00000136940.9,89.85,3.355,0.054
g4823,ENSG00000273167.1,89.85,6.573,0.054
g7131,ENSG00000199805.1,89.75,8.277,0.054
g7199,ENSG00000142178.7,89.75,2.649,0.054
g3556,ENSG00000044574.7,89.7,2.139,0.054
g6870,ENSG00000269403.1,89.7,3.172,0.054
g3129,ENSG00000104613.7,89.65,4.711,0.054
g2303,ENSG00000170445.8,89.55,5.697,0.054
g7309,ENSG00000128335.9,89.55,8.753,0.054
g5676,ENSG00000260899.1,89.5,2.413,0.054
g5574,ENSG00000103415.7,89.45,8.007,0.054
g4729,ENSG00000135148.7,89.35,7.72,0.054
g4459,ENSG00000238661.1,89.3,2748839240.812,0.054
g5999,ENSG00000177302.10,89.25,4.324,0.054
g7392,ENSG00000100376.7,89.25,6.897,0.054
g7404,ENSG00000272821.1,89.25,3.792,0.054
g6110,ENSG00000131462.3,89.2,1058598240.203,0.054
g2187,ENSG00000213702.2,89.15,3068143733.502,0.054
g3048,ENSG00000064419.9,89.15,3.48,0.054
g227,ENSG00000090621.9,89.05,1.627,0.054
g3206,ENSG00000253475.1,89.05,3.47,0.054
g403,ENSG00000201028.1,89,5558608494.134,0.054
g1986,ENSG00000109381.15,89,1.717,0.054
g5751,ENSG00000260755.1,89,3.331,0.054
g4272,ENSG00000214391.3,88.95,3.575,0.054
g5744,ENSG00000260545.1,88.95,5.051,0.054
g137,ENSG00000090273.9,88.85,9.825,0.07
g1730,ENSG00000114450.5,88.85,7.465,0.07
g2845,ENSG00000122566.16,88.85,1.836,0.07
g6256,ENSG00000108946.10,88.8,2.662,0.07
g6628,ENSG00000104957.9,88.8,13.329,0.07
g4321,ENSG00000160613.8,88.7,2.35,0.07
g3236,ENSG00000254341.1,88.65,4383062476.003,0.07
g4574,ENSG00000110958.11,88.65,1.778,0.07
g1308,ENSG00000124831.14,88.6,1.773,0.07
g1272,ENSG00000198925.6,88.55,6.089,0.07
g3950,ENSG00000254400.1,88.55,1.874,0.07
g6693,ENSG00000268983.1,88.55,1.865,0.07
g2316,ENSG00000113552.11,88.5,5.949,0.07
g5581,ENSG00000140650.7,88.5,5.032,0.07
g496,ENSG00000160688.14,88.4,12.457,0.07
g7393,ENSG00000130638.11,88.4,3.122,0.07
g51,ENSG00000177000.6,88.35,2.581,0.07
g5572,ENSG00000262246.1,88.25,5.958,0.07
g10,ENSG00000187608.5,88.2,2.767,0.07
g2604,ENSG00000231113.2,88.15,5.712,0.07
g7182,ENSG00000159228.8,88.1,16.213,0.07
g5440,ENSG00000260007.1,88.05,2.263,0.07
g2137,ENSG00000164331.5,88,3.859,0.07
g4968,ENSG00000100888.8,87.95,2.722,0.07
g4385,ENSG00000111653.15,87.9,2.965,0.07
g539,ENSG00000265381.1,87.85,2129010143.438,0.07
g3756,ENSG00000156110.9,87.85,2.593,0.07
g189,ENSG00000004455.12,87.5,2.478,0.07
g3935,ENSG00000110619.12,87.5,3.705,0.07
g4367,ENSG00000111203.7,87.4,2.673,0.079
g1435,ENSG00000182606.10,87.3,3.226,0.086
g6140,ENSG00000233483.2,87.25,2.56,0.086
g3672,ENSG00000254635.1,87.15,8.969,0.086
g3487,ENSG00000136937.8,87.1,2.897,0.086
g6204,ENSG00000068489.8,87.1,5.797,0.086
g6272,ENSG00000261222.2,87,3.642,0.086
g6444,ENSG00000266997.2,86.95,2.863,0.086
g2744,ENSG00000229036.3,86.9,3.646,0.086
g6944,ENSG00000215305.5,86.9,7.855,0.086
g5576,ENSG00000140632.12,86.85,2.933,0.086
g2919,ENSG00000249319.1,86.8,3.373,0.101
g5631,ENSG00000168434.8,86.8,4.551,0.101
g2300,ENSG00000264052.1,86.75,1.638,0.101
g2399,ENSG00000169228.9,86.7,5.684,0.101
g63,ENSG00000132906.13,86.65,2.14,0.101
g4780,ENSG00000256861.1,86.65,1.798,0.101
g6396,ENSG00000266954.1,86.65,8.999,0.101
g7021,ENSG00000214078.7,86.65,2.351,0.101
g2161,ENSG00000145687.11,86.6,2.821,0.101
g6945,ENSG00000132670.16,86.55,3.798,0.101
g2038,ENSG00000168556.5,86.45,5.806,0.101
g3911,ENSG00000148824.14,86.35,8.157,0.101
g6551,ENSG00000099783.7,86.35,2.983,0.101
g4586,ENSG00000175203.11,86.25,2.816,0.101
g6357,ENSG00000141580.11,86.2,2.943,0.101
g1097,ENSG00000152102.13,86.15,2.98,0.101
g6487,ENSG00000064666.10,86.15,1.498,0.101
g739,ENSG00000135775.9,85.9,604913280.545,0.101
g4698,ENSG00000136045.7,85.9,3.783,0.101
g345,ENSG00000162654.8,85.85,2.355,0.101
g1532,ENSG00000255154.3,85.85,8.469,0.101
g3571,ENSG00000136811.12,85.85,6.575,0.101
g354,ENSG00000143033.13,85.7,2.547,0.101
g3114,ENSG00000104714.9,85.7,3.862,0.101
g3365,ENSG00000263640.1,85.7,4.032,0.101
g4496,ENSG00000167553.10,85.7,1.903,0.101
g2626,ENSG00000146085.7,85.65,6.236,0.101
g2400,ENSG00000213347.6,85.6,3.666,0.101
g2534,ENSG00000204427.7,85.6,2.922,0.101
g4637,ENSG00000257386.1,85.6,13.527,0.101
g5598,ENSG00000103381.7,85.6,2.36,0.101
g1761,ENSG00000263826.1,85.55,1.845,0.101
g2128,ENSG00000134061.4,85.5,2021923477.907,0.101
g5120,ENSG00000100714.11,85.45,3.523,0.101
g6206,ENSG00000265415.1,85.45,1241867702.251,0.101
g2757,ENSG00000186625.9,85.3,19.947,0.101
g4034,ENSG00000175224.12,85.3,1.813,0.101
g5076,ENSG00000259007.1,85.25,2.87,0.101
g138,ENSG00000186501.10,85.2,8.976,0.109
g5668,ENSG00000102882.7,85.2,4.425,0.109
g203,ENSG00000054118.9,85.15,1.535,0.109
g6779,ENSG00000077312.4,85.15,2.807,0.109
g1581,ENSG00000114446.4,85.1,2.641,0.109
g2524,ENSG00000271581.1,85.05,3.979,0.116
g5938,ENSG00000181222.10,85,2.472,0.116
g775,ENSG00000035687.9,84.85,4.233,0.116
g4563,ENSG00000139613.7,84.8,2.682,0.116
g2102,ENSG00000067248.5,84.75,4.641,0.116
g6516,ENSG00000074842.3,84.7,2.361,0.116
g494,ENSG00000271380.1,84.6,5.422,0.124
g3881,ENSG00000107581.8,84.55,2.519,0.13
g5056,ENSG00000129534.9,84.55,2.712,0.13
g3727,ENSG00000166224.12,84.5,2.696,0.13
g2997,ENSG00000272219.1,84.45,7.379,0.13
g7220,ENSG00000264757.1,84.45,10.709,0.13
